user_id,age,gender,city,traffic_source,order_id,status,product_id,product_category,product_name,product_retail_price,dc_name,d_lat,d_long,u_lat,u_long,dc2c_distance,created_at,shipped_at,delivered_at,prep_time,delivery_time,total_time
17325,34,M,Charlotte,Search,21829,Complete,27249,Sleep & Lounge,Naturally by Derek Rose Men's Beaumont Lounge Robe,105,Chicago IL,41.8369,-87.6847,35.10783023,-80.81827571,956.9857516,2023-12-26 04:32:51.000000 UTC,2023-12-26 16:36:00.000000 UTC,2023-12-30 07:34:00.000000 UTC,723,5218,5941
64538,31,M,Waco,Search,81120,Complete,27249,Sleep & Lounge,Naturally by Derek Rose Men's Beaumont Lounge Robe,105,Chicago IL,41.8369,-87.6847,31.62697098,-97.21143122,1415.616123,2023-09-30 15:42:02.000000 UTC,2023-10-01 07:26:00.000000 UTC,2023-10-04 23:56:00.000000 UTC,943,5310,6253
14619,64,M,Carlisle,Search,18364,Complete,26907,Sleep & Lounge,Naturally by Derek Rose Men's Lounge Sleep Tee Shirt,75,Chicago IL,41.8369,-87.6847,40.24011556,-77.19390925,896.9957374,2023-08-27 08:49:32.000000 UTC,2023-08-27 13:32:00.000000 UTC,2023-08-31 19:33:00.000000 UTC,282,6121,6403
583,38,F,Phoenix,Search,720,Complete,9533,Sleep & Lounge,Optimal Style Full Ankle Length Turkish Terry Cotton Long Bathrobe with up to 59 Length!,88.5,Chicago IL,41.8369,-87.6847,33.5950067,-112.1103008,2325.352606,2023-08-23 09:47:53.000000 UTC,2023-08-25 00:38:00.000000 UTC,2023-08-28 12:20:00.000000 UTC,2330,5022,7352
92271,63,F,Fairhope,Organic,115694,Complete,9524,Sleep & Lounge,Shadowline Long Gown,57,Chicago IL,41.8369,-87.6847,30.48318052,-87.86514395,1262.579045,2023-11-18 01:53:56.000000 UTC,2023-11-20 04:06:00.000000 UTC,2023-11-24 22:21:00.000000 UTC,3012,6855,9867
95519,70,F,Park Forest Village,Search,119887,Complete,9905,Sleep & Lounge,Sleepyheads Penguins Flannel Lounger Pyjama,42,Chicago IL,41.8369,-87.6847,40.79655506,-77.89901759,824.9348954,2023-12-18 14:08:22.000000 UTC,2023-12-20 00:48:00.000000 UTC,2023-12-24 18:14:00.000000 UTC,2079,6806,8885
30837,20,F,Newnan,Search,38688,Returned,10000,Sleep & Lounge,WICKING COOL-JAMS 3-PIECE JILLIAN PAJAMA SET FOR TRAVEL AND HOT NIGHTS,99,Chicago IL,41.8369,-87.6847,33.38840474,-84.8596819,971.6643151,2023-12-30 15:33:20.000000 UTC,2024-01-02 02:00:00.000000 UTC,2024-01-03 09:45:00.000000 UTC,3506,1905,5411
29741,63,F,West Goshen,Display,37351,Complete,9967,Sleep & Lounge,WICKING COOL-JAMS SOPHIA BUTTON FRONT 2 PIECE PAJAMA FOR TRAVEL AND HOT NIGHTS,73,Chicago IL,41.8369,-87.6847,39.92828865,-75.61521543,1035.691104,2023-09-12 14:28:02.000000 UTC,2023-09-15 10:27:00.000000 UTC,2023-09-16 01:50:00.000000 UTC,4078,923,5001
55180,17,F,Eastlawn Gardens,Search,69266,Returned,10330,Sleep & Lounge,Women,48,Chicago IL,41.8369,-87.6847,40.75754665,-75.31859831,1039.096478,2023-09-19 01:53:12.000000 UTC,2023-09-19 00:11:00.000000 UTC,2023-09-19 00:38:00.000000 UTC,-102,27,-75
93951,59,M,Lemay,Search,117866,Complete,25141,Socks,6-pack Champion Men's Performance All Sport Tube Sock Ch602 White 6-12,16,Chicago IL,41.8369,-87.6847,38.51936432,-90.29365353,430.3074068,2023-12-15 01:14:51.000000 UTC,2023-12-15 14:38:00.000000 UTC,2023-12-18 15:46:00.000000 UTC,803,4388,5191
27408,69,M,Florissant,Search,34404,Returned,24625,Socks,Champion Double Dryï¿½ï¿½ï¿½ï¿½ Performance Moisture Wicking Crew Sock - Men 6 P,8.979999542,Chicago IL,41.8369,-87.6847,38.79568358,-90.2770028,403.267204,2024-01-13 09:46:32.000000 UTC,2024-01-15 02:02:00.000000 UTC,2024-01-19 01:09:00.000000 UTC,2415,5707,8122
41232,21,M,San Antonio,Search,51808,Complete,25213,Socks,Champion High Performance Men's Athletic Ankle Socks Extended Sizes 3-Pack 12-14-White,16,Chicago IL,41.8369,-87.6847,29.61207401,-98.76204618,1684.331672,2024-01-10 05:45:25.000000 UTC,2024-01-10 16:20:00.000000 UTC,2024-01-10 19:03:00.000000 UTC,634,163,797
33969,15,M,Beckett Ridge,Organic,42628,Complete,24826,Socks,Champion Men's 3 Pack Extra Low Cut Sock,29.95000076,Chicago IL,41.8369,-87.6847,39.34264169,-84.41171717,391.4789647,2024-01-14 06:05:14.000000 UTC,2024-01-13 06:28:00.000000 UTC,2024-01-17 17:29:00.000000 UTC,-1417,6421,5004
36684,58,M,Spokane Valley,Search,46100,Complete,24675,Socks,Champion Men's 6pack crew sock,20.90999985,Chicago IL,41.8369,-87.6847,47.68019555,-117.2072377,2403.562843,2024-01-22 02:10:44.000000 UTC,2024-01-22 09:20:00.000000 UTC,2024-01-26 06:52:00.000000 UTC,429,5612,6041
55689,37,M,Houston,Search,69910,Returned,25332,Socks,Diabetic Socks : 3 Pack Mens Khaki Socks (Size 7-12),29,Chicago IL,41.8369,-87.6847,29.65434963,-95.28324871,1516.748913,2024-01-24 04:04:59.130742 UTC,2024-01-21 20:34:53.130742 UTC,2024-01-23 21:47:53.130742 UTC,-3330,2953,-377
27410,63,M,Port St. Lucie,Search,34406,Complete,24777,Socks,Eurosocks  Ski Zone Sock,20,Chicago IL,41.8369,-87.6847,27.32324728,-80.35080802,1746.205573,2023-12-06 15:52:09.000000 UTC,2023-12-06 03:35:00.000000 UTC,2023-12-07 23:14:00.000000 UTC,-737,2619,1882
2995,36,M,Alliance,Search,3684,Complete,25288,Socks,Extra Wide Athletic Crew Sock - King Size 7200,5.949999809,Chicago IL,41.8369,-87.6847,40.92000422,-81.13094396,556.0966607,2023-11-04 14:11:39.000000 UTC,2023-11-05 08:31:00.000000 UTC,2023-11-09 01:33:00.000000 UTC,1099,5342,6441
11817,52,M,Chicago,Search,14841,Complete,24729,Socks,HUGO BOSS Men's Grid Pattern Dress Mid Calf Sock,10.68999958,Chicago IL,41.8369,-87.6847,41.77633246,-87.63975816,7.696303633,2023-12-30 11:03:41.000000 UTC,2023-12-30 14:22:00.000000 UTC,2023-12-31 18:49:00.000000 UTC,198,1707,1905
24606,68,M,Elizabethtown,Display,30917,Complete,24522,Socks,HUGO BOSS Men's Grid Pattern Dress Sock,10.68999958,Chicago IL,41.8369,-87.6847,37.70998062,-85.84418968,485.0669467,2023-10-08 15:15:08.000000 UTC,2023-10-10 02:50:00.000000 UTC,2023-10-10 19:04:00.000000 UTC,2134,974,3108
27675,50,M,San Jose,Email,34734,Complete,24888,Socks,HUGO BOSS Men's Striped Sock,9.380000114,Chicago IL,41.8369,-87.6847,37.32879085,-121.8355286,2949.328145,2024-01-07 18:39:02.000000 UTC,2024-01-10 03:37:00.000000 UTC,2024-01-12 17:16:00.000000 UTC,3417,3699,7116
27138,44,M,St. Charles,Search,34046,Complete,24960,Socks,Mens Stripe Cashmere Blend Socks Crew 3 Colors Available Great Gift Item,14.98999977,Chicago IL,41.8369,-87.6847,41.92701214,-88.29932765,51.86028178,2023-04-21 18:54:47.000000 UTC,2023-04-23 03:08:00.000000 UTC,2023-04-24 02:43:00.000000 UTC,1933,1415,3348
26835,56,M,Cupertino,Search,33677,Complete,25249,Socks,Pact Men's Recycled Brown Crew Sock,10,Chicago IL,41.8369,-87.6847,37.30402565,-122.0796948,2970.513678,2023-08-16 13:38:21.000000 UTC,2023-08-19 15:23:00.000000 UTC,2023-08-23 09:59:00.000000 UTC,4424,5436,9860
70392,31,M,Irving,Organic,88356,Complete,25136,Socks,PhD Nordic Medium Sock - Men's by Smartwool,23.95000076,Chicago IL,41.8369,-87.6847,32.92187723,-96.98048763,1285.704103,2023-10-28 08:00:12.000000 UTC,2023-10-28 21:11:00.000000 UTC,2023-11-02 03:15:00.000000 UTC,790,6124,6914
22745,43,M,Fort Worth,Search,28560,Complete,24640,Socks,Smartwool Men's PhD Ski Light Sock,29.95000076,Chicago IL,41.8369,-87.6847,32.93169853,-97.28303386,1301.956935,2024-01-19 11:43:21.000000 UTC,2024-01-21 12:57:00.000000 UTC,2024-01-23 03:12:00.000000 UTC,2953,2295,5248
88546,58,M,Houston,Organic,111055,Complete,24496,Socks,Smartwool Men's PhD Ski Medium Sock,25.95000076,Chicago IL,41.8369,-87.6847,29.9324279,-95.0565204,1479.524596,2024-01-24 07:53:28.293710 UTC,2024-01-23 02:58:33.293710 UTC,2024-01-24 03:51:33.293710 UTC,-1734,1493,-241
64374,56,M,Detroit,Search,80934,Returned,24641,Socks,Smartwool PhD Run Graduated Compression Ultra Light Socks,37.95000076,Chicago IL,41.8369,-87.6847,42.33606018,-83.12855054,380.0071773,2023-09-28 16:59:44.000000 UTC,2023-09-29 00:47:00.000000 UTC,2023-09-30 11:42:00.000000 UTC,467,2095,2562
24240,53,M,Round Rock,Search,30441,Complete,24907,Socks,SockGuy Men's Big Wheel Socks,11.98999977,Chicago IL,41.8369,-87.6847,30.50434566,-97.64762454,1542.785204,2023-11-08 22:58:35.000000 UTC,2023-11-11 15:28:00.000000 UTC,2023-11-16 03:24:00.000000 UTC,3869,6476,10345
14419,52,M,Pembroke Pines,Search,18113,Complete,24863,Socks,SockGuy Men's WTF Socks,23.53000069,Chicago IL,41.8369,-87.6847,26.02510911,-80.24435844,1885.510632,2024-01-08 10:01:47.000000 UTC,2024-01-07 03:58:00.000000 UTC,2024-01-08 12:45:00.000000 UTC,-1803,1967,164
69615,30,M,Scottsdale,Facebook,87391,Complete,25075,Socks,Toy Machine Sect Eye Crew Socks - Men's,7.989999771,Chicago IL,41.8369,-87.6847,33.56337491,-111.8950694,2309.940846,2023-04-21 05:36:52.000000 UTC,2023-04-21 01:08:00.000000 UTC,2023-04-25 09:37:00.000000 UTC,-268,6269,6001
95922,19,F,Houston,Search,120380,Complete,9493,Socks & Hosiery,12 Pairs Ladies Winter Solid Plain Blank Toe Warm Low Cut Ankle Short Socks Set,24.95000076,Chicago IL,41.8369,-87.6847,29.8605401,-95.38385526,1500.077837,2023-11-05 23:15:33.000000 UTC,2023-11-07 08:42:00.000000 UTC,2023-11-10 09:54:00.000000 UTC,2006,4392,6398
65197,54,F,Schaumburg,Search,81931,Complete,9368,Socks & Hosiery,Anne Klein Women's 3 Pack Diamond Stripe Trouser Sock,16,Chicago IL,41.8369,-87.6847,42.01138924,-88.09519604,39.11285236,2024-01-08 14:04:59.000000 UTC,2024-01-06 18:34:00.000000 UTC,2024-01-06 19:02:00.000000 UTC,-2610,28,-2582
89706,17,F,Memphis,Search,112514,Returned,9185,Socks & Hosiery,Berkshire Queen Size Sheer Knee High - 6451,5.949999809,Chicago IL,41.8369,-87.6847,35.15816081,-89.9217429,767.652592,2023-03-20 12:04:40.000000 UTC,2023-03-22 03:15:00.000000 UTC,2023-03-26 04:30:00.000000 UTC,2350,5835,8185
42788,35,F,Grants Pass,Search,53736,Returned,9146,Socks & Hosiery,Berkshire Queen Size Shimmers Pantyhose - 4412,9.399999619,Chicago IL,41.8369,-87.6847,42.51322365,-123.342072,2917.511124,2023-09-30 10:43:14.000000 UTC,2023-09-29 05:26:00.000000 UTC,2023-10-04 02:13:00.000000 UTC,-1757,7007,5250
62675,67,F,Coachella,Search,78737,Returned,8902,Socks & Hosiery,Fuzzy and Soft Christmas Socks 12 Pack Size 9-11.,29.98999977,Chicago IL,41.8369,-87.6847,33.69007781,-116.1559758,2646.857435,2024-01-08 02:23:57.000000 UTC,2024-01-07 00:50:00.000000 UTC,2024-01-08 08:10:00.000000 UTC,-1533,1880,347
60096,19,F,East Cobb,Search,75459,Complete,9413,Socks & Hosiery,HUE Women's Chunky Pointelle Knee Sock,11.98999977,Chicago IL,41.8369,-87.6847,33.9691213,-84.43077398,920.0611402,2023-09-01 22:57:40.000000 UTC,2023-09-02 04:16:00.000000 UTC,2023-09-04 02:47:00.000000 UTC,318,2791,3109
70656,59,F,San Luis,Search,88705,Complete,9191,Socks & Hosiery,HUE Women's Mesh Top 1/2 Cushion 6 PP No Show,15,Chicago IL,41.8369,-87.6847,32.55222047,-114.7035205,2592.277508,2024-01-19 12:12:10.000000 UTC,2024-01-16 17:42:00.000000 UTC,2024-01-17 08:52:00.000000 UTC,-3990,910,-3080
28546,23,F,Fullerton,Search,35846,Complete,9279,Socks & Hosiery,HUE Women's Model Blend Glen Plaid Knit Sweater Tights,14.98999977,Chicago IL,41.8369,-87.6847,33.87904703,-117.8958427,2779.133125,2024-01-02 10:47:58.000000 UTC,2024-01-04 03:20:00.000000 UTC,2024-01-08 20:50:00.000000 UTC,2432,6810,9242
19690,42,F,Los Angeles,Search,24775,Returned,9234,Socks & Hosiery,HUE Women's Quarter Top Sock with Cushion 6-Pack,15,Chicago IL,41.8369,-87.6847,34.23107462,-118.3522661,2798.760182,2023-12-07 07:15:49.000000 UTC,2023-12-07 02:50:00.000000 UTC,2023-12-10 00:06:00.000000 UTC,-265,4156,3891
28577,27,F,null,Search,35893,Returned,9234,Socks & Hosiery,HUE Women's Quarter Top Sock with Cushion 6-Pack,15,Chicago IL,41.8369,-87.6847,38.21639996,-77.42933948,960.6970377,2023-10-24 08:59:57.000000 UTC,2023-10-25 16:44:00.000000 UTC,2023-10-29 03:59:00.000000 UTC,1904,4995,6899
75123,17,F,Burlington,Search,94334,Returned,9254,Socks & Hosiery,Hue Perfectly Bare Slingback Liner (10450),6.5,Chicago IL,41.8369,-87.6847,42.66175395,-88.27819892,103.9168008,2023-04-17 16:31:45.000000 UTC,2023-04-18 23:28:00.000000 UTC,2023-04-23 21:45:00.000000 UTC,1856,7097,8953
50804,63,F,Weldon Spring,Search,63706,Complete,8967,Socks & Hosiery,Winter Boot Ski Thick 6 Pairs Argyle Plaid Crew Ladies Mid Calf Socks Cotton Set,18.95000076,Chicago IL,41.8369,-87.6847,38.71167252,-90.65275612,429.0818185,2023-12-06 12:53:16.000000 UTC,2023-12-07 21:52:00.000000 UTC,2023-12-11 22:24:00.000000 UTC,1978,5792,7770
73398,48,M,Waverly,Search,92161,Complete,20502,Suits & Sport Coats,Brand Q Mens Solid Black Vest Tie Hanky Set,29.98999977,Chicago IL,41.8369,-87.6847,42.72425655,-84.64044241,269.1620747,2023-08-19 10:28:16.000000 UTC,2023-08-19 22:31:00.000000 UTC,2023-08-20 09:49:00.000000 UTC,722,678,1400
25140,44,M,Nashville,Organic,31578,Complete,20478,Suits & Sport Coats,Brand Q Wedding Vest Set Pink Paisley 3pcs Tuxedo Vest + Necktie + Handkerchief,37.90000153,Chicago IL,41.8369,-87.6847,36.15616752,-86.92085133,635.1000608,2023-12-06 07:36:49.000000 UTC,2023-12-03 14:13:00.000000 UTC,2023-12-08 03:56:00.000000 UTC,-3923,6583,2660
50437,53,M,Bensalem,Search,63221,Returned,19861,Suits & Sport Coats,Economy Vest for Men,39.95000076,Chicago IL,41.8369,-87.6847,40.10461809,-74.93873121,1086.245261,2023-11-16 05:52:01.000000 UTC,2023-11-18 18:36:00.000000 UTC,2023-11-22 05:13:00.000000 UTC,3643,4957,8600
17325,34,M,Charlotte,Search,21827,Complete,20173,Suits & Sport Coats,Men's 2 Button Luxury Natural Fabric Brown Windowpane Sport Coat,79.94999695,Chicago IL,41.8369,-87.6847,35.10783023,-80.81827571,956.9857516,2023-06-25 03:06:32.000000 UTC,2023-06-27 10:52:00.000000 UTC,2023-06-28 00:17:00.000000 UTC,3345,805,4150
51476,69,M,Chandler,Search,64577,Returned,19993,Suits & Sport Coats,Men's 2 Button Luxury Wool Cashmere Charcoal Sport Coat,89.94999695,Chicago IL,41.8369,-87.6847,33.31735652,-111.8314479,2318.885876,2023-05-10 11:10:24.000000 UTC,2023-05-12 02:30:00.000000 UTC,2023-05-13 08:40:00.000000 UTC,2359,1810,4169
4263,12,M,Snellville,Organic,5277,Complete,19962,Suits & Sport Coats,Men's 2 Button Prontomoda Elite Gray Wool Rich Jacket,69.94999695,Chicago IL,41.8369,-87.6847,33.80015151,-84.03302061,949.2115865,2024-01-21 06:45:03.414801 UTC,2024-01-21 23:50:19.414801 UTC,2024-01-24 21:06:19.414801 UTC,1025,4156,5181
33724,16,M,New York,Search,42333,Complete,20086,Suits & Sport Coats,Men's Single Breasted 2 Button Brown Sport Coat,69.94999695,Chicago IL,41.8369,-87.6847,40.77382837,-73.92837918,1153.874087,2023-12-15 07:05:54.000000 UTC,2023-12-16 15:29:00.000000 UTC,2023-12-20 05:10:00.000000 UTC,1943,5141,7084
95955,70,M,Roswell,Search,120424,Complete,20030,Suits & Sport Coats,Michael Kors Mens 2 Button Tan Plaid Silk Wool Sport Coat Jacket Blazer,139.9900055,Chicago IL,41.8369,-87.6847,33.20748449,-104.3492591,1750.321649,2023-07-30 12:55:46.000000 UTC,2023-07-27 00:59:00.000000 UTC,2023-07-27 02:47:00.000000 UTC,-5036,108,-4928
85488,30,M,Culver City,Search,107253,Complete,19082,Sweaters,Alex Cannon Men's Autumnal Fairisle Sweater,69.98999786,Chicago IL,41.8369,-87.6847,33.99704463,-118.3951405,2814.053135,2023-11-03 15:21:18.000000 UTC,2023-11-05 17:30:00.000000 UTC,2023-11-09 21:59:00.000000 UTC,3008,6029,9037
81322,68,M,Fresno,Search,101949,Returned,19343,Sweaters,Alex Cannon Men's Multi Argyle Sweater,69.98999786,Chicago IL,41.8369,-87.6847,36.86263913,-119.7712923,2796.853662,2023-09-04 22:01:20.000000 UTC,2023-09-07 21:14:00.000000 UTC,2023-09-10 17:31:00.000000 UTC,4272,4097,8369
99139,65,F,Northfield,Search,124413,Complete,882,Sweaters,Christopher Fischer Women's 100% Cashmere Striped Raglan Crew Neck Sweater,95,Chicago IL,41.8369,-87.6847,44.47010197,-93.17902271,533.08306,2024-01-01 12:43:53.000000 UTC,2024-01-03 16:04:00.000000 UTC,2024-01-04 02:16:00.000000 UTC,3080,612,3692
73653,13,F,Las Cruces,Email,92462,Complete,1210,Sweaters,Eddie Bauer Shawl-Collar Cardigan,89.94999695,Chicago IL,41.8369,-87.6847,32.29605719,-106.7559757,1990.263097,2023-11-18 10:31:02.000000 UTC,2023-11-18 16:58:00.000000 UTC,2023-11-22 12:04:00.000000 UTC,386,5466,5852
28760,18,F,Pomona,Search,36101,Returned,803,Sweaters,Isaac Mizrahi Women's Erin Cardigan,89.5,Chicago IL,41.8369,-87.6847,34.06326541,-117.7869778,2760.816824,2023-11-21 00:35:44.000000 UTC,2023-11-20 11:00:00.000000 UTC,2023-11-24 03:08:00.000000 UTC,-815,5288,4473
61273,29,F,Dallas,Search,76961,Returned,1193,Sweaters,Jessica London Plus Size Cropped Shrug Cardigan,44.99000168,Chicago IL,41.8369,-87.6847,32.71082194,-96.83879744,1296.736349,2024-01-19 01:51:02.000000 UTC,2024-01-20 04:50:00.000000 UTC,2024-01-24 23:16:00.000000 UTC,1618,6866,8484
41234,26,F,Pawtucket,Display,51811,Complete,1494,Sweaters,Joie Women's Lucero,143.6399994,Chicago IL,41.8369,-87.6847,41.86938942,-71.38792068,1347.741447,2024-01-15 23:03:37.515001 UTC,2024-01-18 18:50:31.515001 UTC,2024-01-23 08:40:31.515001 UTC,4066,6590,10656
88352,52,F,Billings,Search,110800,Complete,1426,Sweaters,Kensie Women's Color Block Cardigan,48.75,Chicago IL,41.8369,-87.6847,45.77474493,-108.5807913,1727.562473,2023-11-06 11:49:32.000000 UTC,2023-11-06 14:49:00.000000 UTC,2023-11-08 14:43:00.000000 UTC,179,2874,3053
78306,52,F,Port Orchard,Search,98239,Complete,1050,Sweaters,Kensie Women's Cuddle Knit Cardigan,60.93999863,Chicago IL,41.8369,-87.6847,47.53687737,-122.5785586,2805.146036,2023-09-14 23:06:05.000000 UTC,2023-09-17 04:42:00.000000 UTC,2023-09-19 11:19:00.000000 UTC,3215,3277,6492
24523,48,F,Hamilton Township,Search,30816,Complete,878,Sweaters,Kensie Women's Scattered Sequins Sweater,88,Chicago IL,41.8369,-87.6847,40.24159303,-74.69574084,1102.621752,2024-01-05 23:53:28.000000 UTC,2024-01-06 20:22:00.000000 UTC,2024-01-10 14:11:00.000000 UTC,1228,5389,6617
35233,66,F,Riviera Beach,Organic,44226,Complete,1274,Sweaters,Kensie Women's Tissue Knit Sweater,46.04999924,Chicago IL,41.8369,-87.6847,26.78599423,-80.06250736,1812.170079,2024-01-19 13:17:48.185948 UTC,2024-01-17 19:00:36.185948 UTC,2024-01-22 13:43:36.185948 UTC,-2537,6883,4346
8028,39,F,Colleyville,Search,10044,Complete,1245,Sweaters,Kirra Womens Camo Pullover Sweater,32.5,Chicago IL,41.8369,-87.6847,32.89117859,-97.1487599,1297.899583,2023-10-12 12:52:35.000000 UTC,2023-10-11 23:16:00.000000 UTC,2023-10-14 10:33:00.000000 UTC,-816,3557,2741
14316,33,F,Lakeland,Search,17984,Complete,1245,Sweaters,Kirra Womens Camo Pullover Sweater,32.5,Chicago IL,41.8369,-87.6847,28.04031816,-81.898926,1621.184339,2023-09-29 12:49:15.000000 UTC,2023-09-30 12:44:00.000000 UTC,2023-10-03 03:31:00.000000 UTC,1434,3767,5201
15252,48,F,Rio Rancho,Email,19171,Complete,1398,Sweaters,Lauren Jeans Co By Ralph Lauren Women's Pullover Designer Knit Sweater Black,76.95999908,Chicago IL,41.8369,-87.6847,35.35645052,-106.7949036,1805.229095,2023-11-19 02:58:39.000000 UTC,2023-11-20 19:47:00.000000 UTC,2023-11-23 22:40:00.000000 UTC,2448,4493,6941
39469,27,M,Athens,Search,49583,Complete,19021,Sweaters,Men's Stormy Kromer Wool Button Sleeveless Vest,134.9199982,Chicago IL,41.8369,-87.6847,39.31277572,-82.0866264,549.6645297,2023-08-07 11:22:51.000000 UTC,2023-08-07 14:18:00.000000 UTC,2023-08-10 22:36:00.000000 UTC,175,4818,4993
16437,36,M,San Diego,Search,20710,Complete,18834,Sweaters,Original Penguin Men's Hector V-Neck Sweater,72.19000244,Chicago IL,41.8369,-87.6847,32.7160231,-117.1171495,2777.700654,2024-01-19 13:53:23.697350 UTC,2024-01-21 17:51:16.697350 UTC,2024-01-22 00:25:16.697350 UTC,3117,394,3511
17830,60,M,Hamilton,Search,22468,Complete,18925,Sweaters,Original Penguin Men's Long Sleeve Donegal Saddle R V-Neck Sweater,85,Chicago IL,41.8369,-87.6847,39.42879649,-84.50187146,379.2045719,2023-11-14 13:09:27.000000 UTC,2023-11-17 15:29:00.000000 UTC,2023-11-19 08:48:00.000000 UTC,4459,2479,6938
54344,59,F,null,Facebook,68214,Returned,1346,Sweaters,Roxy Juniors Arena Cove Wrap Sweater,69.98999786,Chicago IL,41.8369,-87.6847,29.08190242,-82.19775939,1501.956915,2023-12-14 02:39:02.000000 UTC,2023-12-14 15:09:00.000000 UTC,2023-12-16 05:24:00.000000 UTC,749,2295,3044
57642,16,F,Quincy,Search,72375,Returned,1157,Sweaters,Roxy Juniors Yuma Pullover,68.98999786,Chicago IL,41.8369,-87.6847,39.93304087,-91.38715907,376.3652248,2023-07-27 00:04:25.000000 UTC,2023-07-27 10:20:00.000000 UTC,2023-07-31 11:50:00.000000 UTC,615,5850,6465
66720,16,M,Arroyo Grande,Search,83821,Complete,18898,Sweaters,Scott James Men's Santo Cardigan Sweater,148,Chicago IL,41.8369,-87.6847,35.15782716,-120.4656374,2928.430919,2023-07-17 05:54:22.000000 UTC,2023-07-18 08:55:00.000000 UTC,2023-07-18 09:21:00.000000 UTC,1620,26,1646
27234,46,F,null,Search,34164,Complete,998,Sweaters,Sofie Women's 100% Cashmere Crew-Neck Sweater,75,Chicago IL,41.8369,-87.6847,43.15278479,-76.21853975,950.6287238,2024-01-18 04:59:35.919440 UTC,2024-01-20 11:39:19.919440 UTC,2024-01-24 08:30:19.919440 UTC,3279,5571,8850
45696,27,F,Spring,Search,57420,Returned,885,Sweaters,Sofie Women's 100% Cashmere V-Neck Tunic Sweater,158,Chicago IL,41.8369,-87.6847,30.06143342,-95.38470124,1479.953142,2023-09-26 08:31:52.000000 UTC,2023-09-28 08:40:00.000000 UTC,2023-10-02 23:42:00.000000 UTC,2888,6662,9550
62621,41,M,Summerfield,Search,78667,Complete,19255,Sweaters,Storm Creek 4609 Men's Microfleece Quarter-Zip Pullover,25.47999954,Chicago IL,41.8369,-87.6847,28.99610743,-82.04867679,1515.494435,2023-11-25 12:28:43.000000 UTC,2023-11-27 14:38:00.000000 UTC,2023-12-02 01:39:00.000000 UTC,3009,6421,9430
91506,48,F,Washington,Search,114724,Complete,993,Sweaters,Women's V-neck long sleeve sweater with ribbed detailing,19.98999977,Chicago IL,41.8369,-87.6847,40.16229289,-80.25326094,650.6046807,2023-12-27 14:46:24.000000 UTC,2023-12-30 07:07:00.000000 UTC,2024-01-01 06:48:00.000000 UTC,3860,2861,6721
14552,50,F,Belleville,Search,18283,Complete,13446,Swim,Boy Brief,40.75,Chicago IL,41.8369,-87.6847,40.79513136,-74.1620088,1134.098466,2023-12-12 01:37:52.000000 UTC,2023-12-14 10:45:00.000000 UTC,2023-12-18 18:59:00.000000 UTC,3427,6254,9681
63239,66,M,Albuquerque,Organic,79508,Returned,27844,Swim,Hugo Boss Andaman Swim Boardshort 50220540,64,Chicago IL,41.8369,-87.6847,35.14342297,-106.7324285,1811.995397,2024-01-18 13:59:10.057666 UTC,2024-01-20 01:00:50.057666 UTC,2024-01-20 07:57:50.057666 UTC,2101,417,2518
91763,38,F,Shafter,Search,115046,Returned,13564,Swim,JAG Women's Jag Solid Bikini Swim Bottom,42,Chicago IL,41.8369,-87.6847,35.39423759,-119.2384318,2816.136731,2023-12-17 16:32:42.000000 UTC,2023-12-19 21:23:00.000000 UTC,2023-12-20 13:11:00.000000 UTC,3170,948,4118
37647,70,F,Delhi,Search,47307,Returned,12776,Swim,Ocean Avenue Women's Adjustable Pant,25,Chicago IL,41.8369,-87.6847,39.10915018,-84.61008117,399.4857966,2024-01-19 08:06:58.000000 UTC,2024-01-20 18:41:00.000000 UTC,2024-01-22 19:42:00.000000 UTC,2074,2941,5015
17055,23,F,Fayetteville,Display,21474,Complete,12759,Swim,Ocean Avenue Women's Skirted Bottom,25,Chicago IL,41.8369,-87.6847,35.98772655,-94.08434935,853.6380475,2023-12-21 02:02:01.000000 UTC,2023-12-20 16:58:00.000000 UTC,2023-12-24 12:56:00.000000 UTC,-544,5518,4974
58242,60,F,Athens,Search,73150,Complete,12792,Swim,Ocean Avenue Women's Summer Safari Tankini Top,25.98999977,Chicago IL,41.8369,-87.6847,39.31277572,-82.0866264,549.6645297,2024-01-17 12:02:18.000000 UTC,2024-01-19 14:43:00.000000 UTC,2024-01-23 08:05:00.000000 UTC,3040,5362,8402
18965,67,M,Los Angeles,Facebook,23897,Complete,28014,Swim,Ocean Current Men's Feeds Boardshort,27,Chicago IL,41.8369,-87.6847,34.12451266,-118.2912988,2799.094307,2024-01-10 09:31:13.000000 UTC,2024-01-11 02:56:00.000000 UTC,2024-01-11 18:21:00.000000 UTC,1044,925,1969
13589,15,M,Albuquerque,Search,17043,Returned,27708,Swim,Original Penguin Men's Pieced Boardshort,51.75,Chicago IL,41.8369,-87.6847,35.08874865,-106.8958743,1827.911592,2024-01-15 09:01:38.000000 UTC,2024-01-15 20:17:00.000000 UTC,2024-01-18 17:34:00.000000 UTC,675,4157,4832
66109,58,M,Orland Park,Search,83033,Complete,28221,Swim,Original Penguin Men's Volley Swim Short,69,Chicago IL,41.8369,-87.6847,41.62522187,-87.83280408,26.55295258,2024-01-10 22:39:36.000000 UTC,2024-01-12 11:55:00.000000 UTC,2024-01-16 20:39:00.000000 UTC,2235,6284,8519
